SCENARIO;FEATURE_SET;LEADTIME_MIN;MSE_TOTAL;MSE_REG;MSE_CMV;MAE_TOTAL;MAE_REG;MAE_CMV;RMSE_TOTAL;RMSE_REG;RMSE_CMV;DELTA_RMSE;SHARE_REG_PCT;SHARE_CMV_PCT
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;105;0,02968396369784572;0,014515792231723237;0,02702721896752573;0,13642458589794487;0,08524714015652538;0,1336914340521032;0,17229034708260854;0,12048150161631967;0,16439957106855763;0,051808845466288875;34,941598629195326;65,05840137080466
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;120;0,075007711965041;0,05678891075620906;0,012086487524498585;0,23202796597767728;0,1913733125862524;0,07971835993065306;0,27387535844803745;0,23830423990397037;0,10993856249969156;0,03557111854406708;82,45166223904934;17,548337760950666
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;135;0,047776854993588296;0,02552783927548873;0,02023210462356488;0,18197535031224968;0,12882342443685385;0,11744545782709334;0,21857917328416332;0,15977433860131834;0,14223960286630752;0,058804834682844975;55,78643044625037;44,213569553749636
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;150;0,033737366216207654;0,010683205845364533;0,019310718604915917;0,1590164223330386;0,07892755776805561;0,11435995128948537;0,1836773426860473;0,10335959483939812;0,13896301164308406;0,08031774784664918;35,617899428511244;64,38210057148876
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;165;0,03280998809664577;0,006391982012884902;0,018246966909933354;0,1649770635986426;0,06571234145118521;0,12048750391134816;0,1811352756826946;0,07994987187535013;0,1350813344246101;0,10118540380734448;25,94259208421531;74,0574079157847
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;180;0,02038411575939448;0,010836818151648851;0,00789261301485627;0,11938744767599858;0,09109873830921295;0,07668559479567114;0,14277295177796975;0,10410003915296502;0,0888403794164358;0,03867291262500473;57,85983597317645;42,140164026823555
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;0;0,007392199657336367;0,007392199657336367;0,0;0,058400974622938834;0,058400974622938834;0,0;0,08597790214547205;0,08597790214547205;0,0;0,0;100,0;0,0
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;15;0,01559398682728608;0,018196921074124836;0,0009051282271836876;0,08929224451921491;0,09978018291343833;0,025012868082653867;0,12487588569169822;0,13489596389115888;0,030085349045402277;-0,010020078199460658;95,26161715475374;4,738382845246268
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;30;0,03144348007188758;0,03606975978741713;0,0014446907142275662;0,14544740485823104;0,15385132591012224;0,02789937118136317;0,17732309514523928;0,18992040382069836;0,0380090872585434;-0,012597308675459079;96,14897540838503;3,8510245916149795
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;45;0,07596675910919845;0,07902153487884708;0,002261163516480459;0,23460059154436008;0,23854455117158554;0,03250138134607216;0,27562067975607063;0,28110769267105995;0,04755169309793773;-0,00548701291498932;97,21814905124947;2,7818509487505403
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;60;0,1264293502297506;0,12492314686200352;0,0024746246271147455;0,3032414511127982;0,3044501869649861;0,03050341223278185;0,3555690512822377;0,35344468713223504;0,04974559907283001;0,0021243641500026667;98,05756050660108;1,9424394933989224
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;75;0,13450347086580694;0,13091170811986794;0,00440958347609507;0,32624661821171574;0,31044398744286544;0,04510890914043955;0,3667471484085554;0,3618172302694662;0,06640469468414918;0,004929918139089162;96,74139714150746;3,258602858492536
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;90;0,1228042666804559;0,1329822300999336;0,004754683800415698;0,3151760947383423;0,3206341024298674;0,05634654834560615;0,35043439711371926;0,3646672868519105;0,06895421524762427;-0,014232889738191257;96,54799598322957;3,452004016770439
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;105;0,06879264103271875;0,08379615311567895;0,00555346148636916;0,22822530934595653;0,2531056758566382;0,06064557639820787;0,2622835126970789;0,28947565202565645;0,07452155048285805;-0,027192139328577558;93,78457141521697;6,215428584783019
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;120;0,02734341751179232;0,028180940291127415;0,005188564909726214;0,1316836315195674;0,13433970266465894;0,05418589012484902;0,16535845158863915;0,16787179718799528;0,0720316937863203;-0,0025133455993561205;84,4511781685229;15,548821831477094
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;135;0,024497179341088658;0,01923123124311135;0,005928544274427789;0,12185335900239234;0,11159757219219767;0,046818850718329856;0,15651574790125325;0,13867671485549168;0,07699704068617046;0,017839033045761565;76,43641824111292;23,563581758887075
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;150;0,051893308594881594;0,03732969162734548;0,005308169351526203;0,20639774131757754;0,16868474603025402;0,05009031751931111;0,22780102852024525;0,19320893257648694;0,07285718462530791;0,03459209594375831;87,55057305957126;12,449426940428737
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;165;0,06200003332414054;0,054286981717486395;0,0034633913044880985;0,23455856100593356;0,21183416863982074;0,04238170141313415;0,24899805887625015;0,23299566888139014;0,05885058457218669;0,016002389994860006;94,0028243572206;5,997175642779397
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS6_SEV4_GIS_SENSOR_TIME;180;0,053883328490639384;0,050317493297519285;0,001431148744631716;0,21103108197169648;0,20454764045490761;0,027278967432628462;0,23212782791091505;0,2243156109090923;0,037830526623769276;0,007812217001822747;97,23442260868218;2,7655773913178194
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;0;0,018454594707781234;0,018454594707781234;0,0;0,09872124293861648;0,09872124293861648;0,0;0,13584768937225702;0,13584768937225702;0,0;0,0;100,0;0,0
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;15;0,015643419632417128;0,020695187015852184;0,003442274677515071;0,10126792932666051;0,11708338194130302;0,047632882806615234;0,12507365682835506;0,14385821845084898;0,05867090145476777;-0,018784561622493923;85,73887046929639;14,261129530703617
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;30;0,019603628409971693;0,026790915517127017;0,009223374684085338;0,11234599525034306;0,1343782348454425;0,07875861867456731;0,14001295800736335;0,16367930693012792;0,09603840213209161;-0,023666348922764563;74,38968078350506;25,610319216494926
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;45;0,02429431595293373;0,022967476480357293;0,007948525583701307;0,1225293686781089;0,11327474070530169;0,06089911366180673;0,15586634002546454;0,15155024407884435;0,0891545040012074;0,004316095946620191;74,28993060864792;25,710069391352082
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;60;0,019664463289771807;0,014679214540195253;0,008822542445243232;0,11604799899257216;0,10342197273603797;0,059281566720727805;0,14023003704546258;0,1211578084161118;0,09392838998536722;0,019072228629350776;62,460072875787056;37,53992712421294
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;75;0,02761939819993795;0,013128335672965404;0,015651309138400595;0,13658545623169532;0,0985536232084277;0,08046768314968183;0,16619084872500636;0,11457894951938337;0,12510519229192926;0,051611899205622994;45,61673974440645;54,38326025559355
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;90;0,028105894934847338;0,01568205751541251;0,020353827604329664;0,1300132251194825;0,1070748553317397;0,10461764225913008;0,16764812833684525;0,12522802208536438;0,14266684129232576;0,04242010625148088;43,517891855030726;56,48210814496927
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;105;0,030664598468425827;0,01834193051927015;0,028629177686442842;0,12926499060101668;0,10859434470745406;0,1330569114418782;0,17511310193251053;0,1354323835693301;0,1692015889004676;0,039680718363180434;39,04938848566332;60,95061151433667
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;120;0,06284996099471911;0,043906789869243484;0,014850332198108666;0,20700812935951823;0,16547110260322515;0,08808800296787424;0,25069894494137607;0,20953947091000177;0,12186193908726656;0,041159474031374294;74,72590270659272;25,274097293407287
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;135;0,045670180063141955;0,02608550621078461;0,01889015458867004;0,1746698027081348;0,1314870291080156;0,10810534149301272;0,2137058259925123;0,16151008083331705;0,13744145876943406;0,052195745159195256;57,99916165123006;42,00083834876994
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;150;0,05284188073403248;0,01102139306296056;0,0350430443102645;0,20221886457443106;0,07991055523474282;0,16735486224137355;0,2298736190475812;0,10498282270429082;0,18719787474825803;0,12489079634329037;23,92603424994124;76,07396575005876
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;165;0,06061685658375501;0,007141224645148005;0,0383146792643391;0,2298713017549855;0,0692047626800509;0,18559379943129845;0,24620490771663145;0,08450576693426316;0,19574135808341347;0,1616991407823683;15,710224703413193;84,28977529658681
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS7_SEV12_TIME;180;0,046008096635774945;0,011184495525242442;0,020303513877353997;0,19041448999439212;0,09216755459425516;0,11926646632226065;0,2144949804442401;0,10575677531601671;0,14249039924624396;0,10873820512822338;35,519855771893255;64,48014422810674
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;0;0,010915828359545037;0,010915828359545037;0,0;0,07810456793515301;0,07810456793515301;0,0;0,10447884168359178;0,10447884168359178;0,0;0,0;100,0;0,0
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;15;0,014801773132492972;0,025136371947584113;0,005386228555400391;0,09981029724072163;0,1333495039291116;0,06172067580241574;0,12166253791735963;0,15854454247177388;0,0733909296534687;-0,03688200455441425;82,35331044327718;17,646689556722812
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;30;0,020985313011937918;0,032206074531243266;0,008560126080406369;0,11391026341249719;0,1477141354797927;0,07559698619340192;0,14486308367537232;0,17946050967063273;0,09252094941366722;-0,03459742599526042;79,00190365554899;20,99809634445101
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;45;0,022141836637972184;0,024882824788112528;0,007229149896998563;0,10786403856875933;0,11352569863346966;0,06118827138922898;0,14880133278291624;0,15774290725136433;0,0850244076544998;-0,008941574468448094;77,48768187603734;22,51231812396265
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;60;0,013253602209054168;0,012508440878272754;0,006820114768463682;0,08866593561097118;0,09224539224617426;0,05413619566914442;0,1151242902651485;0,11184114125970261;0,08258398615024394;0,003283149005445893;64,71482456778794;35,285175432212064
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;75;0,016814751263671993;0,00957083235358622;0,012103072548440445;0,09841834970242379;0,07765660956442974;0,07589597778350632;0,1296717057174463;0,09783063095772315;0,11001396524278381;0,03184107475972314;44,158320325061865;55,841679674938135
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;90;0,0216237832358873;0,01071345435142517;0,019310253182886688;0,10416189933183284;0,08196653865698517;0,10646149283784856;0,1470502745182317;0,10350581795930686;0,13896133700740895;0,04354445655892483;35,68331572368789;64,3166842763121
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;105;0,02872981066678692;0,013552781545845364;0,027341367179910845;0,12808118454885592;0,08918048766739546;0,13462299103491743;0,1694987040268654;0,11641641441757843;0,16535225181384997;0,05308228960928697;33,14112646465108;66,85887353534892
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;120;0,06873489391536483;0,05155053747220551;0,016168184766924533;0,22212103397758617;0,18296679344591843;0,08834094206044572;0,26217340428686664;0,22704743441009306;0,12715417715090815;0,03512596987677358;76,12449817078499;23,875501829215022
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;135;0,047258412331868005;0,02630865569459015;0,02243728329118958;0,17536370110786895;0,1330479716059206;0,11599203533481085;0,2173900005332996;0,16219943185655783;0,14979079841962784;0,05519056867674177;53,970969155533076;46,02903084446693
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;150;0,04457640487574866;0,01083514690106596;0,030707726590414375;0,18506161804609125;0,07736179330003176;0,15471155685223945;0,21113125035330194;0,10409201170630702;0,17523620228256026;0,10703923864699491;26,08184266138462;73,91815733861537
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;165;0,05133128193365061;0,006066001417753239;0,0341318153541839;0,21065981844032702;0,06357432374315714;0,17290616138960596;0,22656407908945012;0,0778845390161182;0,18474797794342404;0,1486795400733319;15,090375311099061;84,90962468890095
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS8_SEV12_GIS_TIME;180;0,03539894984608525;0,010161131252466598;0,014085376686336356;0,16515518533495163;0,08927178836073861;0,09719648316341543;0,18814608644902836;0,10080243673873464;0,11868182963847648;0,08734364971029372;41,90760697628218;58,092393023717825
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;0;0,00703856732925558;0,00703856732925558;0,0;0,055857005353023174;0,055857005353023174;0,0;0,0838961699319795;0,0838961699319795;0,0;0,0;100,0;0,0
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;15;0,01505136556632605;0,016574266472830442;0,000725427271228245;0,08818654801724518;0,09574199709077694;0,02042115258093733;0,12268400697045255;0,12874108308085047;0,02693375709455042;-0,0060570761103979215;95,80670454656239;4,193295453437618
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;30;0,030326548316961258;0,03336690015450683;0,001726082783257221;0,14287160075269947;0,14829674783063204;0,02886163137418075;0,174145193206592;0,18266608922979335;0,041546152448298033;-0,008520896023201358;95,08140192494221;4,918598075057789
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;45;0,07527782046028056;0,08091011808276322;0,002799465639885304;0,23222444393050623;0,24054689554082329;0,037424127007052846;0,27436803833588297;0,28444703915274494;0,05290997675188777;-0,010079000816861972;96,6557405790469;3,34425942095311
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;60;0,12000971370659243;0,12781430175580571;0,002913610035704581;0,29699214543412106;0,3077526901321761;0,03606030445573104;0,346424181757845;0,35751126101957365;0,05397786616479556;-0,011087079261728638;97,77124104885013;2,2287589511498616
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;75;0,12933654039096784;0,12859249917670362;0,004533474924330686;0,3228052684997124;0,3095444460943304;0,045777257443507656;0,35963389772234744;0,358597963151917;0,06733108438403979;0,0010359345704304412;96,59459774477213;3,405402255227865
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;90;0,11685816764006667;0,12999305866737063;0,005306984882623091;0,3085152430278579;0,3189207260344767;0,06162719706980083;0,3418452393116901;0,3605455015214732;0,07284905546829754;-0,018700262209783103;96,077617757261;3,9223822427390025
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;105;0,0667461627661316;0,08328143625250208;0,006185356345230074;0,22615515489087784;0,25296464964408305;0,0630740362617194;0,25835278741699613;0,2885852322148555;0,07864703646819805;-0,03023244479785936;93,0864221621969;6,913577837803101
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS9_SEV12_GIS_SENSOR_TIME;120;0,02876695091463548;0,0259843455722063;0,005525979787594038;0,13479820492176728;0,1285372289997122;0,054362333725532855;0,16960822773272374;0,16119660533710473;0,07433693420900567;0,008411622395619017;82,46295547730564;17,537044522694366
